distribution1;distribution2;dimen1;dimen2
16704;39782;2019;2019
85871;83614;2019;2019
35321;27898;2019;2019
57454;46883;2019;2019
25994;23711;2019;2019
93545;61851;2020;2020
11206;68761;2020;2020
33242;87505;2020;2020
34734;63371;2020;2020
52793;9846;2020;2020
41125;90112;2020;2020
84764;62189;2020;2020
3917;73151;2020;2020
57819;15455;2020;2020
98962;3831;2020;2020
7221;89353;2020;2020
4930;3869;2020;2020
41048;87955;2015;2015
56985;17626;2015;2015
3276;7362;2015;2015
88903;4874;2015;2015
38744;63726;2015;2015
53865;49193;2015;2015
38546;72505;2015;2015
60047;39052;2015;2015
11297;89982;2015;2015
69578;3196;2015;2015
40303;86634;2015;2015
1008;72782;2015;2015
184;18236;2016;2016
91651;15128;2016;2016
77782;10436;2016;2016
13957;36533;2016;2016
99851;88253;2016;2016
78286;6346;2016;2016
98693;11066;2016;2016
3196;35384;2016;2016
78782;17116;2016;2016
7573;17658;2016;2016
58510;91427;2016;2016
14286;86648;2016;2016
2285;38714;2016;2016
25511;77851;2016;2016
43825;3781;2016;2016
48178;45731;2016;2016
99481;66551;2017;2017
71749;93899;2017;2017
53814;95674;2017;2017
87147;15436;2017;2017
70902;24787;2017;2017
21777;89189;2017;2017
47469;74532;2017;2017
44909;5729;2017;2017
34529;6822099999;2017;2017
59101;44503;2017;2017
25343;64332;2017;2017
33009;17141;2017;2017
60424;7070999999;2017;2017
39659;78681;2017;2017
16147;99151;2017;2017
67867;33311;2017;2017
69214;97077;2017;2017
90005;91252;2017;2017
87693;69532;2017;2017
14722;90158;2017;2017
63291;3004;2018;2018
55572;98327;2018;2018
50255;85732;2018;2018
25391;98954;2018;2018
23507;67952;2018;2018
67448;80366;2018;2018
57663;92794;2018;2018
206;19232;2018;2018
63316;82063;2018;2018
3401;71593;2018;2018
37017;56845;2018;2018
73151;32668;2018;2018
39713;13524;2018;2018
30326;24103;2018;2018
61452;28661;2018;2018
37028;77562;2018;2018
8300;61949;2018;2018
17914;10487;2019;2019
28359;66938;2019;2019
9849;41732;2019;2019
33039;23273;2019;2019
49089;79748;2019;2019
10830;46093;2019;2019
73639;26606;2019;2019
66623;67149;2019;2019
16361;52568;2019;2019
87459;4905;2019;2019
43991;25022;2019;2019
20513;33358;2019;2019
96086;44007;2019;2019
37112;59022;2019;2019
22487;59789;2019;2019
51137;25807;2019;2019
63634;10656;2019;2019
59851;99065;2019;2019
6196;67564;2019;2019
81901;35922;2019;2019
40816;68999;2019;2019
79802;67178;2019;2019
32275;72404;2019;2019
22877;40717;2020;2020
95583;4991;2020;2020
97994;8426;2020;2020
30424;63097;2020;2020
24321;12559;2020;2020
33006;29252;2020;2020
73474;6546;2020;2020
28137;10879;2020;2020
75050;82589;2020;2020
62333;39863;2020;2020
61024;37783;2020;2020
48550;7738;2020;2020
22348;25333;2015;2015
42181;8018;2015;2015
13895;33878;2015;2015
45788;62393;2015;2015
62801;39534;2015;2015
82068;14433;2015;2015
88254;86225;2015;2015
47910;90003;2015;2015
64815;54924;2015;2015
89711;94746;2015;2015
690;84227;2015;2015
39518;68562;2015;2015
80437;55869;2016;2016
87263;74462;2016;2016
36861;29828;2016;2016
76709;3365;2016;2016
93178;75685;2016;2016
21092;8354;2016;2016
37607;74296;2016;2016
31445;23222;2016;2016
17357;82268;2016;2016
33443;81525;2016;2016
82914;50856;2016;2016
60228;14352;2016;2016
7374;56072;2016;2016
46075;50243;2016;2016
11356;45633;2016;2016
46175;54497;2016;2016
68078;46198;2017;2017
34944;5927;2017;2017
90274;61251;2017;2017
81574;83452;2017;2017
60098;15725;2017;2017
58836;45291;2017;2017
24282;39755;2017;2017
95604;76463;2017;2017
22803;86002;2017;2017
87754;19051;2017;2017
61070;3585;2017;2017
44531;685;2017;2017
66187;6507;2017;2017
28351;60621;2017;2017
54397;6385;2017;2017
22634;52181;2017;2017
43622;75435;2017;2017
30200;17807;2017;2017
46420;41472;2017;2017
4643;70011;2017;2017
28670;1645;2018;2018
42931;93323;2018;2018
91359;442;2018;2018
24576;96384;2018;2018
38363;2847;2018;2018
34773;76016;2018;2018
66242;23183;2018;2018
30245;98543;2018;2018
61242;50522;2018;2018
55701;19349;2018;2018
19130;19004;2018;2018
52128;22586;2018;2018
78518;74498;2018;2018
92615;58417;2018;2018
2903;12713;2018;2018
53717;58382;2018;2018
25725;23292;2018;2018
20750;814;2019;2019
4993;5875;2019;2019
22989;84643;2019;2019
97738;77557;2019;2019
40414;70462;2019;2019
31125;85571;2019;2019
5410;5712;2019;2019
6785;32998;2019;2019
92893;2633;2019;2019
74059;34324;2019;2019
56747;67383;2019;2019
39701;10991;2019;2019
63399;17787;2019;2019
73048;19867;2019;2019
63283;6466;2019;2019
69469;63968;2019;2019
53299;76581;2019;2019
83554;7806;2019;2019
83036;90247;2019;2019
78711;33971;2019;2019
12806;45895;2019;2019
57333;21031;2019;2019
85169;49291;2019;2019
26064;40227;2020;2020
49326;10924;2020;2020
47727;1861;2020;2020
59067;67306;2020;2020
39441;79038;2020;2020
59274;22865;2020;2020
81677;82058;2020;2020
10562;93178;2020;2020
19693;24008;2020;2020
26621;27541;2020;2020
17427;61156;2020;2020
93674;68185;2020;2020
61854;63479;2015;2015
34627;20875;2015;2015
56321;55898;2015;2015
94071;9882;2015;2015
56248;452;2015;2015
19015;51729;2015;2015
43825;48024;2015;2015
61554;27109;2015;2015
48481;69859;2015;2015
10383;72226;2015;2015
49299;3058;2015;2015
50929;8297;2015;2015
53459;5777;2016;2016
86940;58986;2016;2016
84133;80259;2016;2016
48345;15074;2016;2016
27455;1986299999;2016;2016
56437;13141;2016;2016
7699;56634;2016;2016
36296;8728;2016;2016
8590;40732;2016;2016
36572;54432;2016;2016
45820;28982;2016;2016
33346;65968;2016;2016
43387;98472;2016;2016
23625;90924;2016;2016
17869;98666;2016;2016
45022;17264;2016;2016
70309;66044;2017;2017
45797;43506;2017;2017
43206;24044;2017;2017
55437;56001;2017;2017
55281;40275;2017;2017
73281;88306;2017;2017
36810;26847;2017;2017
96859;77171;2017;2017
1637;7012;2017;2017
59148;76166;2017;2017
3752;23851;2017;2017
64438;73908;2017;2017
55095;29377;2017;2017
84779;66841;2017;2017
61061;99583;2017;2017
55269;25413;2017;2017
64992;45988;2017;2017
44401;9933;2017;2017
22961;94824;2017;2017
16537;42043;2017;2017
32483;9185;2018;2018
36966;45164;2018;2018
56441;63233;2018;2018
78504;39415;2018;2018
55653;3299;2018;2018
18294;61212;2018;2018
26737;33262;2018;2018
18867;39933;2018;2018
37078;74636;2018;2018
32577;51755;2018;2018
55790;42615;2018;2018
90709;85456;2018;2018
15492;48429;2018;2018
56073;11764;2018;2018
88876;1657;2018;2018
26695;37884;2018;2018
19479;65975;2018;2018
89977;122;2019;2019
14973;48036;2019;2019
61633;9699;2019;2019
45163;89138;2019;2019
83264;96686;2019;2019
22410;24589;2019;2019
20198;6319;2019;2019
46379;30722;2019;2019
14818;57465;2019;2019
15550;54084;2019;2019
92254;43768;2019;2019
35477;37021;2019;2019
81618;79866;2019;2019
76518;74945;2019;2019
50275;2002;2019;2019
78425;33557;2019;2019
47195;22834;2019;2019
168;6932;2019;2019
30163;9562;2019;2019
54541;15106;2019;2019
75138;29506;2019;2019
70094;63713;2019;2019
79332;96913;2019;2019
59810;94777;2020;2020
82264;36557;2020;2020
19047;37339;2020;2020
72482;67178;2020;2020
65654;11716;2020;2020
73203;86816;2020;2020
34984;25656;2020;2020
2779;4186;2020;2020
56739;6389;2020;2020
92364;63948;2020;2020
19827;58411;2020;2020
31016;68145;2020;2020
99005;39145;2015;2015
39374;49473;2015;2015
34859;57569;2015;2015
5357;50544;2015;2015
27097;48344;2015;2015
46336;8614;2015;2015
87716;33756;2015;2015
89998;44058;2015;2015
44378;54596;2015;2015
45766;37496;2015;2015
41602;7895;2015;2015
67777;5307;2015;2015
31962;33525;2016;2016
83876;51295;2016;2016
96919;8317;2016;2016
80138;92705;2016;2016
39568;45084;2016;2016
27827;89231;2016;2016
8650;79381;2016;2016
12454;36308;2016;2016
84823;15395;2016;2016
78394;52859;2016;2016
5042;9839;2016;2016
42407;23518;2016;2016
12231;9212;2016;2016
48347;23847;2016;2016
23186;7979;2016;2016
32651;53024;2016;2016
84032;13142;2017;2017
1201;89598;2017;2017
57542;43473;2017;2017
42794;80894;2017;2017
85061;42961;2017;2017
89554;189;2017;2017
96533;40469;2017;2017
34699;77003;2017;2017
98533;50497;2017;2017
31739;78636;2017;2017
93961;63947;2017;2017
59336;39969;2017;2017
15633;285;2017;2017
16992;10997;2017;2017
70207;97358;2017;2017
99614;2133;2017;2017
98579;33407;2017;2017
4402;11511;2017;2017
94084;60187;2017;2017
29725;47282;2017;2017
99422;76916;2018;2018
79637;40678;2018;2018
37489;1234;2018;2018
44888;7767;2018;2018
65153;61498;2018;2018
51063;61988;2018;2018
62030;40982;2018;2018
82236;18661;2018;2018
15493;77887;2018;2018
81140;32716;2018;2018
56671;86038;2018;2018
57330;75042;2018;2018
77040;34216;2018;2018
28210;18422;2018;2018
42288;76917;2018;2018
17960;10998;2018;2018
27816;71817;2018;2018
21908;80413;2019;2019
30519;18448;2019;2019
61961;345;2019;2019
47455;7013;2019;2019
51750;11481;2019;2019
69798;20375;2019;2019
57764;81637;2019;2019
7910;73972;2019;2019
25071;42569;2019;2019
74784;6033;2019;2019
13543;91908;2019;2019
8288;38396;2019;2019
37192;58933;2019;2019
10090;70934;2019;2019
57525;91293;2019;2019
50127;4356;2019;2019
59765;75099;2019;2019
61859;99943;2019;2019
23993;53104;2019;2019
98287;84835;2019;2019
9972;76404;2019;2019
51021;95319;2019;2019
43552;24186;2019;2019
78932;56926;2020;2020
31888;1558;2020;2020
81883;927;2020;2020
27339;19456;2020;2020
19271;61851;2020;2020
17703;95877;2020;2020
23661;74819;2020;2020
46256;41341;2020;2020
65533;58537;2020;2020
9300;99394;2020;2020
79123;87818;2020;2020
67651;76449;2020;2020
29247;77332;2015;2015
66756;51983;2015;2015
59977;48567;2015;2015
61640;72728;2015;2015
1740;88935;2015;2015
24900;93218;2015;2015
80985;92491;2015;2015
50137;76628;2015;2015
20043;73687;2015;2015
46033;9721;2015;2015
54194;42208;2015;2015
77222;96303;2015;2015
35230;4408;2016;2016
52863;52077;2016;2016
56203;38914;2016;2016
96771;62888;2016;2016
55313;54459;2016;2016
61761;68006;2016;2016
2461;30888;2016;2016
47798;68262;2016;2016
53016;3809;2016;2016
83023;16881;2016;2016
72409;6883;2016;2016
57922;25144;2016;2016
90717;96768;2016;2016
9184;57835;2016;2016
36462;67845;2016;2016
65169;72284;2016;2016
40024;25263;2017;2017
31008;7458;2017;2017
74023;11709;2017;2017
57850;22413;2017;2017
38642;14746;2017;2017
93431;30011;2017;2017
88981;27613;2017;2017
76803;78648;2017;2017
88355;13174;2017;2017
35855;12732;2017;2017
15164;98257;2017;2017
15337;90043;2017;2017
36620;18046;2017;2017
97299;59847;2017;2017
83784;10865;2017;2017
11692;81266;2017;2017
59036;14836;2017;2017
14748;91462;2017;2017
7748;81285;2017;2017
70828;88807;2017;2017
49596;52241;2018;2018
53821;50778;2018;2018
93380;79833;2018;2018
27602;30365;2018;2018
46671;353;2018;2018
81422;95298;2018;2018
28235;24062;2018;2018
80135;42015;2018;2018
98239;88331;2018;2018
88509;37046;2018;2018
4302;12405;2018;2018
32209;72407;2018;2018
66522;18349;2018;2018
274;4743;2018;2018
97848;7014;2018;2018
49541;34284;2018;2018
80445;64117;2018;2018
75195;57605;2019;2019
48130;18472;2019;2019
99830;45677;2019;2019
8009;681;2019;2019
60343;66076;2019;2019
68993;30204;2019;2019
42716;8425;2019;2019
7768;76972;2019;2019
34044;61779;2019;2019
9661;3143;2019;2019
6798;4345;2019;2019
32873;54001;2019;2019
19240;92399;2019;2019
60279;27077;2019;2019
24386;99517;2019;2019
62941;65105;2019;2019
72157;19163;2019;2019
34526;74693;2019;2019
37784;47411;2019;2019
8816;46299;2019;2019
27963;81894;2019;2019
7035;44286;2019;2019
5601;99428;2019;2019
43192;29924;2020;2020
23870;68208;2020;2020
98256;4918;2020;2020
66500;30808;2020;2020
55212;59908;2020;2020
20271;72375;2020;2020
91279;10362;2020;2020
13735;97413;2020;2020
62504;53624;2020;2020
93000;80548;2020;2020
84410;3015;2020;2020
82671;50099;2020;2020
21907;16304;2015;2015
6131;25886;2015;2015
36583;96423;2015;2015
95798;32866;2015;2015
74072;40318;2015;2015
1398;53769;2015;2015
9231;69925;2015;2015
83308;83812;2015;2015
28621;5745;2015;2015
58422;62695;2015;2015
22365;35688;2015;2015
24113;3662;2015;2015
85548;60886;2016;2016
59209;3504;2016;2016
71275;98243;2016;2016
11885;85138;2016;2016
64453;90619;2016;2016
38208;25234;2016;2016
86170;88028;2016;2016
57449;61628;2016;2016
63800;27313;2016;2016
43383;35256;2016;2016
73586;23969;2016;2016
10901;21004;2016;2016
254;55081;2016;2016
10460;94433;2016;2016
75833;59136;2016;2016
60265;50579;2016;2016
37590;27388;2017;2017
70846;53097;2017;2017
75736;96909;2017;2017
98770;42841;2017;2017
3212;99743;2017;2017
7744;57282;2017;2017
94906;18257;2017;2017
38678;75116;2017;2017
59239;65168;2017;2017
46505;14226;2017;2017
4798;11509;2017;2017
6947;77832;2017;2017
42243;68623;2017;2017
32514;6901599999;2017;2017
8823;51697;2017;2017
21590;98822;2017;2017
88317;17153;2017;2017
8884;91294;2017;2017
44287;67596;2017;2017
9806;7618;2017;2017
47950;1934;2018;2018
56811;2684;2018;2018
81815;2268;2018;2018
8910;33062;2018;2018
97021;9289;2018;2018
81528;31;2018;2018
14224;80525;2018;2018
85172;31579;2018;2018
96785;18914;2018;2018
56871;5746;2018;2018
60593;7032;2018;2018
41479;40457;2018;2018
79210;67927;2018;2018
36485;51922;2018;2018
11924;48701;2018;2018
41578;27088;2018;2018
94312;9063;2018;2018
6319;93727;2019;2019
29679;5611;2019;2019
64686;81756;2019;2019
59820;41838;2019;2019
8342;64926;2019;2019
51729;73661;2019;2019
60002;71051;2019;2019
1833;93333;2019;2019
86453;17851;2019;2019
56611;73173;2019;2019
74326;89238;2019;2019
25579;59152;2019;2019
10556;57256;2019;2019
215;65321;2019;2019
76631;76423;2019;2019
88407;79196;2019;2019
16911;54098;2019;2019
88283;62654;2019;2019
79178;53455;2019;2019
46383;86282;2019;2019
89982;64159;2019;2019
8764;28266;2019;2019
17601;6444;2019;2019
55115;76072;2020;2020
88782;56402;2020;2020
60480;55483;2020;2020
79101;95872;2020;2020
86979;81588;2020;2020
36492;45497;2020;2020
57079;36727;2020;2020
9729;73655;2020;2020
24917;33027;2020;2020
1771;71582;2020;2020
23349;8891;2020;2020
2638;40823;2020;2020
10272;16422;2015;2015
81432;94603;2015;2015
11731;38994;2015;2015
70457;10606;2015;2015
41650;69363;2015;2015
51564;24181;2015;2015
84194;1309;2015;2015
39185;30885;2015;2015
24270;20477;2015;2015
28254;53874;2015;2015
73082;27588;2015;2015
69041;98523;2015;2015
64742;44922;2016;2016
65669;71111;2016;2016
83579;29927;2016;2016
95827;56937;2016;2016
20255;55028;2016;2016
16792;75278;2016;2016
63909;95997;2016;2016
96292;39016;2016;2016
48518;12333;2016;2016
30485;19298;2016;2016
32672;29609;2016;2016
56645;50953;2016;2016
23501;60963;2016;2016
85026;78853;2016;2016
97126;1581;2016;2016
73392;96235;2016;2016
89202;27126;2017;2017
41019;86431;2017;2017
19250;76965;2017;2017
2243;73103;2017;2017
89365;40797;2017;2017
96005;19621;2017;2017
29922;23896;2017;2017
46093;66995;2017;2017
54483;4333;2017;2017
98419;49429;2017;2017
89015;84405;2017;2017
14618;4875;2017;2017
11006;76455;2017;2017
92980;8776;2017;2017
85528;61006;2017;2017
89163;96807;2017;2017
66040;20633;2017;2017
15418;71799;2017;2017
35679;41348;2017;2017
96399;54813;2017;2017
59181;78127;2018;2018
57746;80644;2018;2018
8866;25965;2018;2018
58740;8567;2018;2018
65590;175;2018;2018
92728;70071;2018;2018
96834;8409;2018;2018
886;85553;2018;2018
8359;81022;2018;2018
6783;62295;2018;2018
63809;99979;2018;2018
84132;74621;2018;2018
32789;46659;2018;2018
57522;73657;2018;2018
83427;23498;2018;2018
19464;13517;2018;2018
57703;65524;2018;2018
63451;39198;2019;2019
16654;88893;2019;2019
27781;58537;2019;2019
12333;72503;2019;2019
83584;28235;2019;2019
94003;44909;2019;2019
95984;87404;2019;2019
6092;62942;2019;2019
99132;75188;2019;2019
93736;78452;2019;2019
70638;11453;2019;2019
43658;43336;2019;2019
62341;61647;2019;2019
23975;4602;2019;2019
12086;30519;2019;2019
55919;17947;2019;2019
11991;8241;2019;2019
84872;80138;2019;2019
6233;64484;2019;2019
58193;61691;2019;2019
53604;86838;2019;2019
85932;6182;2019;2019
63083;35745;2019;2019
78461;99251;2020;2020
36091;78835;2020;2020
72254;90391;2020;2020
65134;47377;2020;2020
22196;42218;2020;2020
44643;40143;2020;2020
56083;98604;2020;2020
54660;74698;2020;2020
20204;47239;2020;2020
87316;59321;2020;2020
1035;6909;2020;2020
39449;4486;2020;2020
94012;89928;2020;2020
61527;3656;2015;2015
26415;49892;2015;2015
43901;12987;2015;2015
89086;10528;2015;2015
71044;1942;2015;2015
59984;70072;2015;2015
44742;15508;2015;2015
64261;25491;2015;2015
45923;21425;2015;2015
73407;90335;2015;2015
64557;99054;2015;2015
68525;69001;2015;2015
37483;7085;2016;2016
62006;40046;2016;2016
72778;4705;2016;2016
78378;8488;2016;2016
69470;97104;2016;2016
49287;1919;2016;2016
49610;50798;2016;2016
95543;67795;2016;2016
9810;41242;2016;2016
31859;83268;2016;2016
40089;35056;2016;2016
97304;64337;2016;2016
69786;5986;2016;2016
62019;71856;2016;2016
10879;16976;2016;2016
17064;337;2016;2016
29963;62167;2017;2017
32493;25182;2017;2017
6086;69599;2017;2017
77595;41136;2017;2017
66046;45332;2017;2017
63973;17829;2017;2017
46958;3843;2017;2017
16328;3103;2017;2017
7731;83323;2017;2017
99853;55839;2017;2017
98480;98186;2017;2017
19554;97813;2017;2017
95910;73887;2017;2017
66066;13155;2017;2017
59759;47509;2017;2017
65104;82684;2017;2017
87831;3218;2017;2017
76357;82119;2017;2017
86846;343;2017;2017
79046;66161;2017;2017
28063;67859;2018;2018
94111;77405;2018;2018
14315;58715;2018;2018
91110;61723;2018;2018
3921;96822;2018;2018
22409;18058;2018;2018
31099;75939;2018;2018
9394;72129;2018;2018
12692;74189;2018;2018
9605;23036;2018;2018
81965;69899;2018;2018
55605;9349;2018;2018
48630;80922;2018;2018
30508;29186;2018;2018
90487;42842;2018;2018
23149;31572;2018;2018
80975;94626;2018;2018
87845;7524;2019;2019
14130;98971;2019;2019
22231;91525;2019;2019
92253;50622;2019;2019
63600;62749;2019;2019
65656;92149;2019;2019
38120;1281;2019;2019
76674;97395;2019;2019
44851;72652;2019;2019
46209;53548;2019;2019
66111;72976;2019;2019
95620;69083;2019;2019
47157;28309;2019;2019
10209;35961;2019;2019
2783;78348;2019;2019
42642;75994;2019;2019
29827;17255;2019;2019
22476;21883;2019;2019
95870;93788;2019;2019
88895;48092;2019;2019
73868;88197;2019;2019
75917;87761;2019;2019
77569;76482;2019;2019
98332;50992;2020;2020
84771;63327;2020;2020
15346;42593;2020;2020
71113;5909;2020;2020
30222;62576;2020;2020
59623;77871;2020;2020
32135;27796;2020;2020
83243;33311;2020;2020
36589;90718;2020;2020
2874;45491;2020;2020
59589;4825;2020;2020
96927;7906;2020;2020
7418;6356;2015;2015
26528;71661;2015;2015
14849;15563;2015;2015
10398;22696;2015;2015
75798;51742;2015;2015
86214;6091;2015;2015
10008;25267;2015;2015
7531;17244;2015;2015
48294;45425;2015;2015
28291;57748;2015;2015
3238;4537;2015;2015
99621;29447;2015;2015
10256;23877;2016;2016
50469;81669;2016;2016
40663;19487;2016;2016
41625;69501;2016;2016
94519;5981;2016;2016
95936;90642;2016;2016
8266;35205;2016;2016
76862;93215;2016;2016
10513;28665;2016;2016
53635;82667;2016;2016
54346;7072;2016;2016
68059;8478;2016;2016
36777;73631;2016;2016
16706;78721;2016;2016
7943;54832;2016;2016
55552;88521;2016;2016
92319;98309;2017;2017
71833;3957;2017;2017
54870;934;2017;2017
27611;14265;2017;2017
26524;23414;2017;2017
89794;51694;2017;2017
27704;95093;2017;2017
50346;64119;2017;2017
43636;80004;2017;2017
17628;89333;2017;2017
86690;78069;2017;2017
89470;93562;2017;2017
2661;59851;2017;2017
3556;54917;2017;2017
67643;30617;2017;2017
86241;6913;2017;2017
22275;73667;2017;2017
76426;25619;2017;2017
15718;90321;2017;2017
22095;91732;2017;2017
67190;54044;2018;2018
91999;614;2018;2018
61580;81888;2018;2018
52678;32194;2018;2018
75136;59527;2018;2018
26390;38981;2018;2018
17677;3205;2018;2018
9519;57893;2018;2018
74807;40282;2018;2018
49258;7045;2018;2018
11764;13467;2018;2018
36924;3264;2018;2018
77161;99462;2018;2018
95910;72269;2018;2018
21622;6596;2018;2018
63173;50814;2018;2018
56919;43872;2018;2018
56996;39443;2019;2019
78083;9245;2019;2019
98151;17207;2019;2019
85004;3351;2019;2019
49734;36738;2019;2019
10444;4247;2019;2019
90080;85557;2019;2019
83625;25462;2019;2019
19920;44097;2019;2019
35951;16268;2019;2019
28244;76947;2019;2019
81338;83739;2019;2019
29905;95074;2019;2019
69173;8958;2019;2019
20265;5317;2019;2019
40046;30627;2019;2019
20410;88589;2019;2019
93763;59522;2019;2019
6335;593;2019;2019
22107;41346;2019;2019
12538;26113;2019;2019
38480;62235;2019;2019
32111;32416;2019;2019
13177;66371;2020;2020
22395;46233;2020;2020
